EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E004759,Edward,Alexander,15-01-2022,21-01-2001,23,North Roger,16-07-2023,98877,M0053,Marketing,Resigned,Female,Engineer,1
E004760,Thomas,Gordon,14-05-2022,09-03-2001,23,East Donna,08-02-2023,112632,M0005,Marketing,Relocation,Other,Executive,1
E004761,Melanie,Kennedy,05-08-2022,10-04-1985,39,New Elizabethport,25-01-2023,165787,M0094,HR,Retired,Female,Manager,5
E004762,Jeffrey,Ballard,23-09-2024,11-04-1984,40,Donaldland,30-01-2025,165K,M0106,Engineering,Relocation,Female,Manager,4
E004763,William,Wagner,21-10-2023,11-02-1977,47,Danielland,26-12-2023,176155,M0012,Finance,Resigned,Male,Engineer,3
E004764,David,Bell,05-09-2021,21-11-1970,54,Terryshire,28-02-2025,55790,M0103,Sales,Resigned,Female,Analyst,5
E004765,Anna,Coffey,07-11-2023,18-01-1967,57,Barrmouth,15-09-2024,174281,M0104,Finance,Resigned,Female,Manager,5
E004766,Lori,Jackson,21-01-2024,19-06-1971,53,West Kristi,28-12-2024,69423,M0005,Operations,Health Issues,Other,Consultant,3
E004767,Monica,Thompson,21-06-2024,08-12-1993,31,Lake Heidiside,25-08-2024,179559,M0083,Marketing,Health Issues,Female,Analyst,5
E004768,Robert,Garcia,18-09-2023,31-01-1983,41,South Brentton,04-07-2024,47711,M0010,Operations,Relocation,Other,Engineer,3
E004769,Carlos,Velasquez,10-03-2024,05-12-1980,44,Phillipsmouth,26-08-2024,153387,M0093,Marketing,Retired,Male,Analyst,1
E004770,Caroline,Kirk,11-08-2024,25-06-1980,44,West Michael,01-08-2025,50196,M0029,Engineering,Better Opportunity,Female,Manager,4
E004771,Kathleen,Arnold,15-07-2021,04-04-1985,39,South Dale,12-10-2021,109310,M0088,Sales,Terminated,Other,Manager,3
E004772,William,Ortiz,14-11-2022,05-04-1998,26,Frostport,23-05-2023,181763,M0011,Marketing,Resigned,Male,Analyst,2
E004773,Kristina,Spencer,03-07-2022,04-09-1995,29,Port Michele,20-09-2024,193272,M0054,Finance,Health Issues,Other,Consultant,5
E004774,Meagan,Richmond,19-03-2021,09-11-1998,26,Wallville,25-02-2025,148K,M0043,Marketing,Health Issues,Other,Engineer,4
E004775,Lindsay,Carroll,27-05-2024,25-06-1992,32,Thompsonfort,01-09-2024,169815,M0056,Sales,Terminated,Male,Consultant,1
E004776,Jason,Castillo,05-09-2024,01-04-1999,25,Catherinemouth,11-11-2024,74487,M0015,Operations,Better Opportunity,Female,Analyst,1
E004777,Kelly,Esparza,05-10-2021,29-10-1988,36,Lake Joshuamouth,09-11-2024,103353,M0025,HR,Better Opportunity,Other,Consultant,3
E003389,Jamie,Miller,20-06-2022,13-06-2002,22,Chadberg,03-07-2024,67486,M0024,Engineering,Terminated,Other,Executive,2
E004779,David,Taylor,12-03-2021,29-10-1968,56,West April,19-04-2021,92094,M0046,Marketing,Relocation,Male,Engineer,3
E004780,Tiffany,Stone,12-02-2023,19-07-1967,57,East Mackenzieburgh,17-03-2025,72799,M0067,Sales,Relocation,Other,Engineer,4
E004781,Tara,Thompson,28-02-2022,30-06-1973,51,Lake Nancy,15-11-2024,184301,M0011,IT,Terminated,Male,Manager,4
E004782,Christopher,Delgado,16-04-2021,08-12-1981,43,Vegaland,14-02-2023,149905,M0006,Finance,Terminated,Other,Manager,3
E004783,Leonard,Brown,25-01-2024,22-06-1999,25,South Anthony,26-05-2025,52079,M0096,IT,Terminated,Other,Manager,2
E004784,Paula,Burns,13-01-2022,26-06-1981,43,East Jacob,20-12-2022,59313,M0068,Sales,Relocation,Male,Consultant,1
E004785,Heather,Anderson,14-05-2022,03-11-1977,47,Lake Scott,08-08-2024,55890,M0075,Operations,Relocation,Other,Executive,3
E004786,Susan,Harper,13-02-2022,17-06-2000,24,West Danielleburgh,01-04-2022,69647,M0103,Sales,Relocation,Male,Executive,1
E004787,Lisa,Smith,09-08-2023,18-05-1975,49,East Jessica,18-11-2023,38147,M0006,Marketing,Resigned,Other,Engineer,1
E004788,Juan,Castillo,26-04-2023,14-07-1968,56,North Jenniferburgh,17-09-2025,99790,M0062,Engineering,Terminated,Other,Manager,2
E004789,Stephanie,Ray,04-10-2024,13-11-1968,56,North Alexandria,06-11-2025,139325,M0041,It,Terminated,Other,Executive,4
E004790,Alexander,Lynch,23-08-2022,02-08-1975,49,Geneview,09-10-2024,118821,M0105,HR,Better Opportunity,Male,Consultant,5
E004791,Rodney,Williams,11-04-2024,16-01-1993,31,Scottside,21-04-2025,,M0059,IT,Terminated,Female,Analyst,4
E004792,Christina,Larson,22-07-2024,04-03-1989,35,Cortezbury,18-08-2025,160930,,HR,Resigned,Male,Manager,1
E004793,Richard,Bennett,20-06-2024,29-04-1992,32,New Anne,01-09-2024,42451,M0087,Sales,Terminated,Male,Executive,2
E004794,Jessica,Lee,07-07-2024,06-09-1978,46,East Kylestad,04-02-2025,176737,M0105,Marketing,Terminated,Male,Manager,1
E004795,Jennifer,Thomas,01-10-2021,15-11-1988,36,Lake Margaretfurt,02-10-2022,107025,M0086,Sales,Resigned,Other,Analyst,4
E004796,James,Brown,20-01-2024,29-05-1979,45,Port Angela,24-11-2024,153001,M0112,HR,Resigned,Male,Manager,2
E004797,Bradley,Bentley,16-08-2023,26-09-1971,53,Lake Stacyhaven,05-07-2025,71827,M0009,Marketing,Retired,Other,Manager,5
E004798,Jessica,Zamora,31-01-2022,14-05-1993,31,Hillton,10-11-2023,191395,M0041,IT,Retired,Other,Executive,2
E004799,Anthony,Riley,09-04-2021,23-12-1980,44,Hillton,15-10-2023,86873,M0032,IT,Terminated,Female,Engineer,4
E004800,Tracy,Evans,30-03-2024,17-03-2000,24,Port Janeview,03-03-2025,72385,M0047,Marketing,Relocation,Female,Consultant,2
E004801,Gregory,Simmons,11-04-2024,06-12-1972,52,Robertville,06-07-2024,178660,M0036,Finance,Retired,Male,Executive,1
E004802,Robert,Benton,05-08-2022,01-02-1969,55,East Emily,24-07-2025,60484,M0016,,Better Opportunity,Male,Analyst,2
E004803,Rebecca,Diaz,18-06-2024,02-08-1981,43,West Sydney,07-09-2025,140K,M0092,Engineering,Health Issues,Other,Executive,1
E004804,Maria,Tyler,17-09-2023,24-04-1995,29,East Bryanhaven,12-06-2024,34994,M0013,Marketing,Retired,Other,Executive,1
E004805,Shannon,Shields,06-12-2023,15-06-1979,45,West Oscar,19-06-2024,131101,M0074,Operations,Retired,Female,Analyst,4
E004806,Jenna,Henderson,27-05-2021,09-05-1990,34,Port Kim,12-07-2023,49381,M0022,hr,Terminated,Male,Executive,5
E004807,Christopher,Garza,03-04-2024,25-06-2002,22,Adamsport,22-10-2024,,M0077,Operations,Terminated,Female,Executive,4
E004808,Tammy,Anderson,10-04-2024,02-09-1984,40,Port Tracy,26-09-2024,,M0007,Engineering,Health Issues,Male,Executive,3
E004809,Nancy,Moreno,22-04-2023,20-01-1973,51,Jacobton,13-12-2024,76771,M0031,IT,Retired,Other,Analyst,1
E004810,Roy,Smith,27-01-2022,17-12-1965,59,Nicholsshire,27-02-2023,153981,M0003,Finance,Relocation,Female,Manager,2
E004811,Daniel,Walker,14-09-2024,07-03-1976,48,New Elizabeth,12-08-2025,,M0017,Sales,Health Issues,Male,Manager,5
E004812,Mary,Campbell,13-04-2024,24-05-1977,,Ryantown,27-08-2025,114523,M0052,Finance,Better Opportunity,Male,Executive,5
E004813,Amber,Vasquez,28-12-2021,10-01-1990,35,Dianabury,11-11-2025,65556,M0056,Finance,Health Issues,Female,Manager,5
E004814,Charles,Stewart,08-06-2024,10-04-1997,27,Lake Joseph,21-10-2025,79274,,Sales,Better Opportunity,Female,Analyst,3
E004815,Robert,Carter,05-05-2023,25-10-1966,58,New Edward,21-03-2024,133115,M0013,Sales,Terminated,Other,Analyst,4
E004816,Rebecca,Pollard,09-05-2023,20-11-1985,39,North Monica,17-12-2024,92357,M0075,HR,Retired,Female,Analyst,2
E004817,Carol,Richmond,23-04-2024,31-05-1994,30,Samanthamouth,20-04-2025,55175,M0059,Engineering,Relocation,Female,Consultant,4
E004818,Cristina,Griffith,23-06-2021,05-12-1977,47,Connermouth,02-10-2025,99131,M0007,,Better Opportunity,Male,Manager,5
E002221,Abigail,Hunt,22-10-2022,30-08-1989,35,Lake Anne,03-04-2023,130049,M0032,,Health Issues,Other,Engineer,3
E004820,Jesse,Burnett,20-03-2023,23-03-2000,24,New Nicoleton,29-08-2024,92639,M0033,Finance,Relocation,Male,Manager,4
E004821,Julie,Taylor,24-11-2024,25-05-1991,33,West Frederickborough,05-02-2025,89101,M0022,IT,Health Issues,Male,Consultant,2
E004822,Brian,Marks,17-01-2024,26-05-1976,48,North Billyville,02-04-2024,168501,M0077,Marketing,Better Opportunity,Female,Consultant,1
E002025,Jennifer,Webster,07-07-2022,27-02-1987,37,Walterview,23-04-2025,151656,M0005,Finance,Relocation,Other,Manager,1
E004824,Robert,Henry,02-03-2021,18-09-1968,56,Bryantbury,02-07-2025,194114,M0071,Sales,Relocation,Other,Consultant,5
E004825,Adam,Collins,14-10-2024,25-08-1994,30,New Joseph,14-08-2025,125872,M0011,Operations,Health Issues,Other,Executive,4
E004826,Sonya,Mcguire,24-04-2023,28-04-2002,22,Reyesside,02-05-2025,173070,M0048,HR,Resigned,Other,Executive,3
E004827,Kenneth,Turner,05-05-2022,12-03-1968,56,Margaretville,16-03-2025,75431,M0016,Operations,Health Issues,Female,Analyst,2
E004828,Travis,Lopez,30-05-2024,16-03-1968,56,Davisbury,28-02-2025,114694,M0087,Operations,Resigned,Other,Manager,3
E004829,Jessica,Ramsey,16-05-2024,17-09-1980,44,East Francesside,06-07-2025,193015,,Finance,Health Issues,Male,Engineer,5
E004830,April,Potts,17-02-2024,07-03-1998,26,Georgemouth,31-10-2025,,M0118,IT,Retired,Female,Manager,4
E004831,Charles,Villa,23-07-2021,18-10-1972,52,East Shelby,03-11-2024,143K,M0046,Marketing,Terminated,Other,Engineer,1
E004832,Mary,Young,07-03-2021,12-05-1993,31,West Johntown,11-11-2024,136804,M0118,Engineering,Resigned,Other,Analyst,4
E004833,Anthony,Williams,22-02-2021,28-05-1995,29,Laurieburgh,18-06-2021,162826,M0003,HR,Relocation,Male,Executive,5
E004834,Barbara,Noble,25-12-2021,27-09-1987,37,New Alexanderfurt,25-08-2025,102326,M0018,Sales,Better Opportunity,Female,Engineer,4
E004835,Sheri,Huang,07-03-2022,27-10-1995,29,Micheleburgh,21-11-2022,163529,M0069,Engineering,Relocation,Female,Engineer,3
E004836,Anita,Cantu,08-09-2021,15-01-1967,58,Ballstad,19-02-2025,162286,M0040,IT,Health Issues,Female,Manager,1
E004837,Kylie,Gamble,01-08-2024,18-08-1983,41,West Roberttown,19-10-2025,59348,M0018,HR,Better Opportunity,Male,Engineer,1
E004838,John,Thompson,17-11-2024,12-04-2004,20,Wendyborough,29-06-2025,183413,M0116,Operations,Health Issues,Male,Engineer,1
E004839,Christopher,Wood,30-08-2022,04-06-1997,,Stephaniemouth,12-08-2023,119066,M0096,Engineering,Better Opportunity,Male,Manager,1
E004840,Christopher,Costa,21-12-2023,18-06-1969,55,Rodriguezberg,15-05-2025,82K,M0050,HR,Health Issues,Other,Executive,2
E004841,Nancy,Valentine,04-03-2022,29-08-1981,43,Masonstad,29-11-2024,131273,M0048,IT,Relocation,Female,Manager,3
E004842,Phyllis,Gill,18-12-2022,05-04-1984,40,Jamesfort,12-09-2024,105303,M0033,Sales,Retired,Female,Consultant,2
E004843,Adam,Hamilton,04-05-2023,27-01-1997,27,Gregoryside,30-01-2024,179494,M0073,engineering,Better Opportunity,Other,Consultant,5
E004844,Jenna,Acosta,08-01-2022,04-01-1967,58,Lake Elizabeth,03-06-2022,,,Finance,Relocation,Female,Executive,1
E004845,Thomas,Hampton,08-10-2022,16-04-1992,32,Petersonmouth,14-08-2023,65486,M0028,Engineering,Health Issues,Other,Consultant,4
E004846,Levi,Watson,02-12-2021,23-09-1975,49,Lake Daniel,05-02-2022,73425,M0089,HR,Health Issues,Other,Engineer,1
E004847,Michael,Mora,27-07-2023,19-10-1995,29,South Robert,15-12-2024,198699,M0039,Engineering,Relocation,Other,Executive,2
E004848,Mark,Bennett,18-08-2024,01-09-1987,37,North James,22-08-2024,136K,M0045,IT,Better Opportunity,Male,Engineer,3
E004849,William,Thomas,22-06-2024,13-09-1981,43,Matthewport,15-09-2024,189319,M0085,Operations,Better Opportunity,Other,Engineer,3
E002922,Rhonda,Callahan,15-04-2023,08-04-2004,20,Prattfurt,06-11-2024,190220,M0081,Engineering,Resigned,Female,Consultant,2
E004851,Chad,Estes,01-09-2023,08-11-1971,53,Robertfurt,26-10-2023,151570,M0103,IT,Health Issues,Female,Engineer,4
E004852,Angela,Ford,24-10-2021,24-02-1971,53,Mcknightbury,20-09-2022,188518,M0099,IT,Terminated,Male,Manager,5
E004853,Edward,Morrison,30-12-2022,15-11-1976,48,Pierceport,16-05-2025,170017,M0029,Engineering,Terminated,Other,Manager,5
E004854,Heather,Walker,10-11-2021,11-10-1998,26,North Chelseachester,20-08-2023,90844,M0039,IT,Retired,Female,Executive,1
E004855,Jeffrey,Waters,13-05-2023,25-03-1977,47,Nataliefurt,03-02-2025,190630,M0002,Finance,Health Issues,Other,Analyst,1
E004856,Jane,Nelson,10-04-2022,23-12-1966,58,Lake Joseph,08-04-2023,156965,M0085,Marketing,Terminated,Female,Consultant,4
E004857,Shane,Petersen,11-05-2022,26-02-1979,45,Rileyport,24-10-2023,101569,M0110,It,Resigned,Female,Analyst,2
E004858,Gregory,Warren,17-11-2022,18-02-1973,51,New Jessicachester,14-04-2025,35556,M0019,,Relocation,Other,Engineer,3
E004859,Howard,Castillo,25-10-2022,06-08-1994,30,Mayomouth,28-01-2023,123772,M0041,Engineering,Better Opportunity,Other,Analyst,2
E004860,William,Miles,18-09-2024,01-05-1999,25,Newmanville,15-10-2025,122806,M0008,Engineering,Better Opportunity,Male,Executive,3
E004861,Donald,Juarez,31-05-2022,15-02-2004,20,Kristenton,08-09-2025,89971,M0022,IT,Terminated,Other,Analyst,5
E004862,Erin,Sheppard,26-05-2021,21-05-1988,36,Robertstad,12-06-2024,53354,M0035,HR,Better Opportunity,Male,Executive,4
E004863,Ruth,Griffin,30-05-2022,22-08-1976,48,Lake Ericaport,19-11-2024,,M0021,Operations,Relocation,Other,Engineer,1
E004864,Denise,Schmidt,06-10-2024,09-01-2004,20,New Megan,22-12-2024,55971,,IT,Retired,Female,Manager,3
E004865,Lindsay,Simmons,25-09-2023,28-07-1984,40,Port Peggy,08-02-2024,81663,M0059,Sales,Health Issues,Male,Engineer,3
E004866,Kara,Reid,19-01-2022,29-09-1977,47,Reginashire,21-07-2023,85464,M0007,Finance,Resigned,Male,Manager,5
E004992,Lori,Bailey,11-03-2021,30-01-1972,52,South Stephen,27-12-2024,116696,M0098,Marketing,Relocation,Other,Analyst,1
E004868,Joel,Watson,04-03-2024,14-11-1994,30,Port Lindsayton,26-09-2024,104919,M0111,Marketing,Terminated,Male,Manager,1
E004869,Taylor,Carey,03-10-2023,03-08-1970,54,Port Lindahaven,03-11-2023,120465,M0112,Operations,Relocation,Male,Manager,2
E004870,Kelly,Bradford,28-09-2023,10-08-1970,54,South Brittany,29-08-2025,36069,M0065,IT,Relocation,Other,Engineer,1
E004871,Ronald,Garza,14-08-2022,07-08-1989,35,North Tylertown,06-09-2022,128477,,IT,Resigned,Female,Analyst,2
E004872,Shaun,Griffin,27-02-2022,29-07-1977,47,Garyburgh,03-10-2024,186805,M0081,HR,Terminated,Other,Engineer,4
E004873,Gregory,Mccullough,15-10-2022,28-09-1968,56,Williamsborough,18-05-2023,61683,M0086,Operations,Terminated,Female,Executive,1
E004874,Breanna,Wright,08-09-2024,12-11-1982,42,South Timothy,27-03-2025,187132,M0012,Marketing,Better Opportunity,Male,Engineer,2
E004875,Kristen,Duarte,06-02-2021,13-07-1966,58,North Johnport,30-06-2022,,M0101,Finance,Resigned,Other,Analyst,3
E004876,Karen,Peck,28-04-2023,05-06-1999,25,Leonardville,12-08-2024,101485,M0035,Engineering,Better Opportunity,Male,Executive,3
E004877,Sharon,Kramer,21-09-2023,16-05-1992,32,Greggfurt,30-09-2024,150038,M0042,Operations,Better Opportunity,Other,Analyst,4
E004878,Sean,Taylor,18-05-2024,02-08-1967,57,Wilsonbury,14-11-2025,182K,M0114,Sales,Better Opportunity,Female,Executive,5
E004879,Aaron,Parsons,18-03-2022,27-02-1991,33,Anthonyfurt,03-09-2025,175445,M0105,Sales,Resigned,Other,Engineer,2
E004880,Robert,Tran,15-08-2021,09-07-1969,55,North Melissa,01-10-2024,190866,M0108,Engineering,Health Issues,Other,Executive,1
E004881,Wesley,Sanchez,05-07-2023,13-10-1971,53,Ricemouth,03-02-2024,111K,M0097,IT,Health Issues,Other,Executive,3
E004882,Daniel,Cole,01-01-2024,14-12-1987,37,West Gregory,19-08-2024,105263,M0013,Sales,Retired,Male,Executive,5
E004883,Paul,Garcia,28-04-2024,01-11-1983,41,Maryport,01-07-2024,,M0077,Engineering,Relocation,Male,Consultant,1
E004884,Jennifer,Johnson,21-10-2022,10-05-1972,52,West Damonside,07-02-2023,156532,M0103,hr,Resigned,Other,Analyst,1
E004885,Keith,Rogers,09-10-2022,16-03-1997,27,Michaelchester,29-11-2023,58932,M0058,FINANCE,Health Issues,Male,Executive,3
E004886,Angela,Bautista,30-10-2024,14-09-1985,39,Port Meghanhaven,12-11-2025,88K,,Sales,Health Issues,Male,Manager,4
E004887,Amy,Hart,27-06-2022,09-06-1995,29,Port Allisonside,21-10-2023,86550,M0114,HR,Health Issues,Male,Analyst,1
E004888,Danielle,Clay,03-07-2022,31-08-2000,24,Hubbardton,29-10-2025,65907,M0064,Sales,Terminated,Other,Engineer,4
E004889,Jill,Ramos,31-03-2024,23-05-1974,50,Parrishberg,09-05-2024,150449,M0039,IT,Retired,Male,Executive,4
E004890,Christian,Proctor,13-02-2022,18-07-1994,30,North Rebecca,20-06-2024,71435,M0112,Sales,Better Opportunity,Female,Manager,1
E004891,Theresa,Kennedy,30-01-2024,01-11-1984,40,Lake Sarah,15-03-2024,161575,M0093,IT,Better Opportunity,Male,Analyst,2
E004892,Jacqueline,Jacobs,19-07-2022,31-03-2000,24,New Sabrina,29-01-2025,73155,M0022,HR,Terminated,Male,Manager,2
E004893,John,Swanson,19-02-2024,08-02-2004,20,Jaredchester,24-08-2025,120487,M0118,IT,Resigned,Male,Executive,2
E004894,Courtney,Hudson,04-03-2021,19-09-1970,54,East Jamesborough,27-03-2024,123700,M0098,Sales,Health Issues,Female,Engineer,2
E004895,Brad,Padilla,04-05-2022,06-05-1993,31,Hannahshire,03-10-2023,98808,M0087,Marketing,Relocation,Male,Analyst,4
E004896,Phillip,Fox,05-05-2023,06-02-2001,23,East Geneburgh,18-08-2023,173268,M0087,HR,Better Opportunity,Female,Consultant,5
E004897,Benjamin,Gonzalez,25-04-2024,21-08-1965,59,Lake Tiffany,09-06-2024,94892,M0019,Engineering,Relocation,Other,Executive,1
E004898,Jason,Burton,17-10-2023,16-02-1995,29,North Beverlyville,03-12-2024,189130,M0005,Finance,Retired,Other,Engineer,3
E004465,Michael,Rios,04-07-2022,27-02-1980,,Chaseborough,15-11-2024,41474,M0076,HR,Relocation,Other,Engineer,4
E004900,Tyrone,Gaines,23-06-2023,27-04-1967,57,New Anthonyport,18-10-2023,101624,M0020,IT,Resigned,Female,Consultant,1
E004901,Wayne,Dominguez,14-02-2022,07-06-1989,,Lake Kathy,04-10-2025,85701,M0005,IT,Health Issues,Male,Executive,4
E004902,Lonnie,Castro,13-09-2024,14-01-1974,51,Thomasbury,15-09-2025,189K,M0034,It,Retired,Male,Executive,1
E004903,Kathy,Alexander,01-11-2022,19-07-2002,22,Terrybury,31-12-2023,97833,M0107,HR,Terminated,Other,Executive,2
E004904,Mathew,Lewis,10-05-2021,23-08-1972,52,New Teresaton,27-12-2023,85820,M0018,Operations,Terminated,Female,Manager,2
E004905,Jennifer,Hall,15-12-2021,10-12-1986,38,North Mark,28-05-2022,170468,M0094,Operations,Resigned,Other,Manager,2
E004906,Robert,Stone,23-07-2022,19-09-1971,53,Ashleeport,09-04-2025,152277,M0023,Marketing,Resigned,Female,Executive,4
E004907,Eric,King,04-10-2023,05-04-1985,39,Jeffchester,10-05-2025,75038,M0099,Finance,Relocation,Female,Consultant,5
E004908,Paul,Reed,12-10-2024,16-05-1999,25,Ryanfurt,01-07-2025,111092,M0081,IT,Better Opportunity,Male,Consultant,4
E004909,Amanda,Valentine,12-10-2024,30-12-2003,21,South Emily,04-05-2025,68568,M0073,Sales,Retired,Female,Analyst,4
E004910,Dorothy,Moran,26-11-2024,18-06-1998,26,West James,30-10-2025,152225,M0030,IT,Relocation,Female,Engineer,4
E004911,Connie,Mills,28-11-2023,03-09-1968,56,Christopherchester,28-07-2024,133894,M0013,IT,Terminated,Other,Manager,3
E004912,Joseph,Cooper,03-08-2023,26-06-1983,41,South Ryanmouth,04-12-2024,62915,M0078,Engineering,Resigned,Male,Manager,1
E004913,Cathy,David,04-06-2022,07-04-1977,47,West Seanborough,14-03-2023,38125,M0102,OPERATIONS,Terminated,Other,Manager,4
E004914,Mary,Taylor,12-10-2024,07-03-1970,54,Alexiston,13-04-2025,127079,M0078,Engineering,Terminated,Male,Executive,2
E004915,Robert,Johnson,06-07-2023,15-06-1982,42,Gabrielafurt,14-06-2025,181595,M0100,Sales,Terminated,Male,Engineer,1
E004916,Nancy,Hansen,11-04-2022,15-06-1992,32,Reevesmouth,29-09-2024,47255,M0072,Finance,Better Opportunity,Male,Engineer,1
E004917,Darius,White,29-09-2021,16-02-1966,58,East Rebeccamouth,01-01-2023,106474,M0082,Marketing,Relocation,Male,Manager,5
E004918,Steven,Johns,03-02-2022,30-03-1970,54,Josephshire,14-12-2024,119969,M0051,HR,Better Opportunity,Other,Engineer,2
E004919,Jacqueline,Bryant,12-05-2021,09-12-1978,46,New Davidberg,19-03-2022,197296,M0016,It,Relocation,Male,Executive,1
E004920,Jason,Torres,05-06-2022,01-12-1969,55,Port Andrea,23-10-2022,30953,M0108,Engineering,Health Issues,Male,Manager,5
E004921,Joseph,Baker,25-11-2023,11-10-1981,43,Lake Cathy,09-08-2024,181K,M0018,Sales,Health Issues,Female,Analyst,1
E004922,Bryan,Fischer,16-06-2023,16-06-1991,33,North Kaylaville,29-07-2025,91476,M0087,Finance,Retired,Other,Analyst,1
E004923,Nathan,Bird,27-05-2022,20-05-1999,25,Harrishaven,03-08-2025,,M0029,,Health Issues,Female,Engineer,2
E004924,Ann,Freeman,03-12-2023,05-10-1972,52,Danielshire,29-03-2024,,M0003,Marketing,Better Opportunity,Other,Analyst,1
E004925,Timothy,Lopez,24-03-2022,05-09-2002,,West John,11-11-2024,191263,M0118,Marketing,Relocation,Male,Executive,4
E004926,Grant,Hawkins,13-01-2023,21-04-1984,40,Kendraport,13-05-2024,174698,M0114,Operations,Terminated,Male,Executive,3
E004927,Jimmy,Melendez,11-01-2023,24-10-1988,36,South Amanda,06-09-2024,117145,M0015,Engineering,Relocation,Other,Executive,4
E004928,Tammy,Mckee,09-11-2024,12-02-2001,23,New Craigshire,19-07-2025,33823,M0056,IT,Health Issues,Female,Consultant,3
E004929,Melissa,Pace,08-08-2024,15-10-2003,21,Jonathantown,14-02-2025,94142,M0095,HR,Terminated,Other,Consultant,1
E004930,Alexa,Martinez,09-05-2021,16-11-1970,54,Barajasborough,01-12-2022,199086,M0003,Marketing,Health Issues,Male,Analyst,1
E004931,Sydney,Sweeney,03-11-2023,25-05-1977,47,Howeborough,21-10-2024,198836,M0047,,Relocation,Female,Engineer,2
E004932,Jacob,Dodson,05-08-2023,23-12-1972,52,Hernandezland,29-11-2023,138260,M0061,Sales,Retired,Male,Analyst,3
E004933,Andre,Hall,18-08-2023,03-12-1970,54,Gillespiefort,24-09-2025,189801,M0107,Marketing,Better Opportunity,Female,Executive,1
E004934,Sonya,Martinez,27-08-2021,10-11-1983,41,North Melinda,25-07-2024,194943,M0092,Operations,Better Opportunity,Other,Executive,4
E004935,Matthew,Conley,04-08-2021,09-01-1999,25,Lake Paulfort,30-05-2022,99733,M0020,IT,Resigned,Male,Analyst,4
E004936,Jessica,Baldwin,09-05-2022,09-03-2004,20,Port David,08-06-2024,54327,M0031,HR,Better Opportunity,Other,Consultant,3
E004937,Patricia,Arnold,02-11-2024,02-04-2003,21,East Joshuahaven,14-12-2024,47571,M0092,Finance,Better Opportunity,Female,Consultant,2
E004938,Christopher,Townsend,30-06-2024,24-12-2000,,Ryanport,23-11-2025,185525,M0111,HR,Retired,Other,Consultant,1
E004939,Michael,Matthews,14-05-2024,03-04-1977,47,Andersonport,16-08-2024,196349,,engineering,Terminated,Male,Executive,4
E004940,Molly,Jones,14-06-2023,13-11-1975,49,Williamville,24-07-2025,104603,M0026,Marketing,Better Opportunity,Female,Analyst,1
E004941,Robert,Paul,10-08-2023,14-06-1968,56,Port Nathanberg,10-10-2024,89072,M0108,Operations,Health Issues,Female,Manager,3
E004942,Stephanie,Thomas,01-07-2024,12-08-2003,21,East Amy,07-11-2025,132352,M0088,Engineering,Better Opportunity,Other,Analyst,3
E004943,Shannon,Martinez,25-08-2023,19-01-1974,50,West Terry,15-08-2025,81506,M0088,FINANCE,Better Opportunity,Female,Engineer,2
E004944,Charlene,Meyer,25-12-2021,28-09-1978,46,Allisonstad,12-10-2022,43351,M0106,Operations,Better Opportunity,Female,Analyst,3
E004945,Natalie,Wright,04-03-2024,07-09-1973,51,Marthaview,31-01-2025,108004,M0113,,Terminated,Female,Engineer,3
E004946,Michael,Lewis,14-02-2021,23-10-1988,36,Lunashire,13-12-2024,140161,M0113,Engineering,Retired,Female,Engineer,2
E004947,Edward,Mcintyre,21-03-2024,21-11-1996,,Lake Matthewton,22-09-2024,158206,M0022,Engineering,Terminated,Male,Analyst,5
E004948,James,House,13-05-2022,30-03-1985,39,West Ashleyborough,05-04-2024,139003,M0083,Marketing,Terminated,Other,Executive,1
E004949,Corey,Harris,11-12-2021,14-09-1971,53,Port Lauraville,09-01-2025,75676,M0120,IT,Better Opportunity,Male,Analyst,2
E004950,Paula,Leonard,26-07-2024,16-10-1979,45,Arianamouth,02-04-2025,164362,M0117,IT,Resigned,Female,Manager,4
E004951,Nancy,Todd,27-07-2024,09-04-1993,31,New Vickie,03-02-2025,54848,M0084,Operations,Retired,Other,Engineer,4
E004952,Evan,Mitchell,24-12-2021,14-03-1993,31,East Carolynberg,08-02-2023,188425,M0060,Engineering,Better Opportunity,Male,Executive,2
E004549,Steven,Nguyen,24-03-2023,08-09-2002,22,West Lisa,31-07-2025,59655,,Operations,Health Issues,Male,Manager,5
E004954,Samuel,Summers,04-12-2022,03-01-1995,30,Claytonmouth,17-02-2025,52383,M0045,HR,Health Issues,Male,Engineer,1
E004955,Kathryn,Lee,10-09-2022,07-01-1966,59,Elliottshire,07-10-2025,180589,,Engineering,Better Opportunity,Female,Executive,4
E004956,Stephanie,Rodriguez,15-10-2022,14-07-1966,58,New Tylerfort,26-09-2025,97671,M0106,Sales,Retired,Female,Analyst,3
E004957,Mariah,Smith,30-12-2024,10-10-1978,46,Taylorport,21-03-2025,188357,M0027,Marketing,Retired,Male,Executive,4
E004958,Michael,Johnson,24-09-2021,18-06-1978,,North Leslie,24-10-2025,126138,M0021,Marketing,Retired,Other,Analyst,5
E004959,Michael,Wagner,16-10-2024,21-05-1993,31,North Justinside,03-02-2025,184624,M0015,IT,Better Opportunity,Female,Manager,5
